MERIZ_CODE	SEX	INTOC	PRONO_l	PRONO_w	ELYT	STER	FEMU	LOC	EXP	Dim1	Dim2	Dim3	Dim4	Dim5	Q	Pgi	Pyru	D	S	NBpoint	PathLength	S2	TE	TS	DC	SDDC	muL	scale
POC_ANPA_011	F	0.719	1.1	1.375	3.308	0.455	1.388	POC	A	-1.564029073	-0.539760990	-0.4966910785	0.846658066	0.757314469	128.350364963504	25.8346581875994	0.24105461393597	1.04752041730745	3.21958762054722	203	9.5322509203853	2.62267455202402	5.65338781489527	0.728748776160724	579.243056702878	621.360144434511	0.0471893609920065	5
POC_ANPA_012	F	0.879	1.281	1.672	3.452	0.367	1.502	POC	A	3.387075130	-2.962708811	0.4743179355	0.019456117	0.809998923	80.0583941605839	35.214626391097	1.26750184229919	1.06763534092099	3.29050683011569	451	21.5218571346595	2.6645112871025	5.38683730909399	0.30673390031974	604.215030253147	630.596644177676	0.0478263491881322	5
POC_ANPA_013	F	0.715	1.129	1.432	3.191	0.535	1.417	POC	A	-1.027863671	0.383178221	0.3302795340	1.136108023	0.041960320	82.5693430656934	NA	1.24785065094571	1.10008912172961	3.74328365453776	91	4.25940430681567	3.03669455832701	4.0791149735714	0.469335604471736	687.130429655275	707.577681121968	0.0473267145201742	5
POC_ANPA_014	F	0.808	1.048	1.464	3.474	0.556	1.141	POC	A	-1.176564798	0.991278208	0.9050784193	-2.375379906	2.467078464	75.9124087591241	21.1446740858506	0.610933704522504	1.09125103689909	3.84104174573999	145	6.80511292475752	3.09544625267998	3.91328972922406	0.169982200141391	744.680793417001	684.932774354336	0.0472577286441494	5
VST_ANPA_061	M	0.743	1.12	1.506	3.304	0.664	1.339	VST	A	-0.250527131	2.296852711	1.0334241066	-0.029663830	0.528023591	193.751824817518	74.1653418124006	1.21422527907421	1.0418887583355	2.75454293633641	492	23.8340586770526	2.20517332417303	7.96895012647148	0.167049222162191	464.640008071774	577.191267846011	0.0485418710326937	5
VST_ANPA_062	F	0.809	1.161	1.493	3.338	0.517	1.509	VST	A	1.184518761	-0.313983667	0.0270873243	0.665001610	-0.287092438	76.2043795620438	92.448906	0.989765004503398	1.0489693684971	3.11702406633197	434	20.9553050653255	2.37284664282965	6.83630111393397	0.376069767564763	495.869358823919	669.132997138296	0.0483956237074491	5
VST_ANPA_063	F	0.779	1.03	1.535	3.489	0.494	1.507	VST	A	0.725108894	-0.161989233	-1.4788682251	-0.360192703	-0.416057439	172.801796743403	113.195548489666	0.950680968367041	1.00461920969756	0.832909571325301	372	18.4489756085637	0.705811445294679	80.2322597152026	0.853595549353001	156.068342929193	163.66090886616	0.0497276970581232	5
VST_ANPA_064	F	0.77	1.046	1.457	3.235	0.551	1.418	VST	A	-0.620499120	0.529161408	0.0667144445	-0.183527814	-0.471065288	124.379562043796	128.934817170111	0.979066022544284	1.01769284790083	1.38951306295793	622	30.8437447636629	1.14750258892669	30.0803167380647	0.468099003534407	235.617964043345	292.974757368085	0.0496678659640304	5
VST_ANPA_065	M	0.762	1.062	1.44	3.165	0.517	1.391	VST	A	-1.088885298	0.007896273	0.3664072454	-0.034535446	-0.271631652	43.8540145985401	17.0111287758346	NA	1.06202126647454	2.44820034505985	311	15.2652492806457	1.96142118829347	10.0565080211053	0.466190824003546	414.881268544094	512.894672290798	0.0492427396149862	5
VST_ANPA_066	F	0.865	1.224	1.57	3.538	0.623	1.483	VST	A	3.029287396	1.075970373	0.6281596258	0.034381062	0.446887195	356.43795620438	120.747217806041	0.826005076557766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VST_ANPA_067	M	0.826	1.2	1.547	3.39	0.552	1.568	VST	A	2.373307783	0.016698120	0.0657527158	0.908018456	-0.569223256	164.729927007299	137.837837837838	0.890198968312454	1.043597951865	2.03341899500282	233	11.4355657472396	1.65795749928633	14.2596876525653	0.646004160859432	341.349432375344	429.527359785909	0.0492912316691361	5
VST_ANPA_068	M	0.781	1.14	1.599	2.955	0.555	1.501	VST	A	0.665729425	-0.117667475	1.5375599726	0.514788255	-1.746387304	200.233576642336	66.6136724960255	1.11968121400693	1.07465065929572	2.59223796042011	254	12.4056348244419	2.1440813212441	8.37073150043164	0.439603857963941	461.010636278921	539.30487722218	0.049034129740877	5
VST_ANPA_069	M	0.775	1.059	1.548	3.413	0.551	1.417	VST	A	0.394234553	0.631461355	-0.3299374188	-0.628206075	0.077192704	176.875912408759	65.1828298887122	0.817271213733999	1.03409924115347	2.10511696912982	277	13.4929015562058	1.73079251837196	13.1543353437661	0.473042388860427	370.176922686771	426.392107296636	0.0488873244790066	5
VST_ANPA_070	F	0.795	1.105	1.539	3.462	0.548	1.491	VST	A	1.266346892	0.413584147	-0.5516068742	-0.009388041	-0.138609102	90.5109489051095	19.1573926868045	NA	1.07718279590766	3.28386497704518	240	11.5406903516551	2.53959530046023	5.91786966934829	0.192365835598861	549.943106276535	684.890352401821	0.0482874073291009	5
VST_ANPA_071	F	0.779	1.131	1.526	3.445	0.526	1.533	VST	A	1.303205956	0.072533056	-0.7486785989	0.665676917	-0.286836886	175.357664233577	172.337042925278	0.768361581920904	1.03124093827427	2.48677967780281	581	28.1558389840001	1.9157359466043	10.723468998891	0.793273647802582	389.585194823847	539.521733864439	0.0485445499724139	5
VST_ANPA_072	F	0.778	1.112	1.516	3.462	0.549	1.43	VST	A	0.671566520	0.573013985	-0.3114088984	-0.055052219	0.457929334	285.080291970803	95.7869634340223	0.884521957477006	1.06376705029905	2.87267466270443	416	23.6904205524489	1.96171612057105	7.21983169271536	0.533121579313787	478.537495789348	681.673413915266	0.0570853507287926	5
VST_ANPA_073	F	0.858	1.194	1.635	3.606	0.66	1.538	VST	A	3.713447810	1.664218489	0.1149628329	-0.111154949	-0.091414782	84.6131386861314	11.9236883942766	0.866835885258877	1.07715413659821	4.08060924644249	297	13.995160768157	3.25346851143684	3.48943410517186	0.607785006185451	737.210370521391	784.134240110996	0.0472809485410708	5
VST_ANPA_074	M	0.754	1.005	1.464	3.713	0.653	1.398	VST	A	0.180985543	2.708433832	-1.5368224692	-0.760964050	0.811001014	274.394160583942	117.647058823529	1.11269412374792	1.0244354796714	1.6791317454758	401	19.8227384747274	1.35153042966126	21.593150143962	0.0426825731950519	256.023912558124	374.403561758022	0.0495568461868185	5
